X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.040506789451072,39.768252662091456,19552,Shortridge Rd & Taos Trail,53455,397682451,-860405017
-86.040494389181518,39.766131861718556,19553,Shortridge Rd & Kickapoo Trail,53456,397661243,-860404893
-86.040537889099994,39.764575161443993,19554,Shortridge Rd - 400 S,53457,397645676,-860405328
-86.040485688880437,39.761824660971229,19555,Shortridge Rd & English Ave,53458,397618171,-860404806
-86.049257391355582,39.761407260438808,19556,6800 English Ave,53460,397613997,-860492523
-86.05496689312487,39.761235960110902,19557,English Ave & Kittley Ave,53461,397612284,-860549618
-86.059710394457952,39.761104659801575,19558,English Ave & Sheridan Ave,53462,397610971,-860597053
-86.062462695247447,39.761023059729148,19559,English Ave & Webster Ave,53463,397610155,-860624576
-86.063924695739559,39.761912159810642,19560,Arlington Ave & Beechwood Ave,53465,397619046,-860639196
-86.066613196616061,39.763152759883901,19561,Beechwood Ave & Good Ave,53467,397631452,-860666081
-86.070039497701131,39.763905659821972,19562,Beechwood Ave & Audubon Rd,53468,397638981,-860700344
-86.070229897908305,39.764892560032727,19563,Audubon Rd & Oak Ave,53469,397648850,-860702248
-86.070240298000812,39.765943560211035,19564,Audubon Rd & Irving Ct,53470,397659360,-860702352
-86.070833298126047,39.766424460301771,19565,University Ave & Irving Ct,53471,397664169,-860708282
-86.073386498886848,39.766553060126085,19566,University Ave & Ritter Ave,53472,397665455,-860733814
-86.076114699653914,39.76652095999129,19567,University Ave & Downey Ave,53473,397665134,-860761096
-86.078057600297115,39.765938659872411,19568,University Ave & Ohmer Ave,53474,397659311,-860780525
-86.080332700847947,39.765989659664918,19569,University Ave & Atherton N Dr,53475,397659821,-860803276
-86.083068701597057,39.7643293592864,19570,Emerson Ave & Orion Ave,53477,397643218,-860830636
-86.08305320145719,39.762246658872641,19571,Emerson Ave & Brookville Rd,53479,397622391,-860830481
-86.087570502623933,39.760348258331234,19572,English Ave & Worcester Ave,53496,397603407,-860875654
-86.08177439031202,39.632879035160371,19658,Wilson Ave & Emerson Ave,53349,396328715,-860817693
-86.07963668966687,39.632924335254835,19659,Wilson Dr & Walmart Dr,53350,396329168,-860796316
-86.091402103627843,39.76017625815301,19660,English Ave & Drexel Ave,53419,397601687,-860913970
-86.083081501330327,39.760578458573875,19661,Emerson Ave & English Ave,53480,397605709,-860830764
-86.149123220884263,39.762581155710841,19662,East St & Louisana St,53520,397625736,-861491181
-86.14905272093273,39.76395685598083,19663,East St & Georgia St,53521,397639493,-861490476
-86.07762778870952,39.628570334501035,19664,Greenwood Springs Blvd  - 1064,53353,396285628,-860776227
-86.082605090245238,39.628773334334376,19665,Greenwood Springs Blvd & Emerson Ave,53354,396287658,-860826000
-86.118455100636822,39.628356632404177,19666,Fry Rd & Private Dr - Greenwood Park Mall,53046,396283491,-861184500
-86.120308001181101,39.628321132387114,19667,Fry Rd & US 31,53047,396283136,-861203029
-86.111378707449191,39.734415252314818,19668,Perkins Ave & Wade St,12655,397344077,-861113736
-86.117394110096043,39.745225554080413,19669,Minnesota St & Renton St,12657,397452180,-861173890
-86.137059715928245,39.74572145317228,19670,Pleasant Run Pkwy S Dr & Linden St,12658,397457139,-861370546
-86.181010330507704,39.765522954598396,19671,Washington St & Zoo Entrance,50832,397655154,-861810052
-86.06921820018492,39.796213965845197,19672,21st St & Graham Ave,51640,397962064,-860692131
-86.255929155684896,39.803536957824839,19673,Meadowood Dr & Moller Rd,12125,398035294,-862559240
-86.25591395561473,39.803627757884179,19674,Moller Rd & Meadowood Dr,12126,398036202,-862559088
-86.159213323241843,39.756465254025052,19675,Meridian St & McCarty St,53312,397564577,-861592082
-86.323959468645455,39.72029313919203,19676,W Perimeter Rd - WellPoint,50858,397202856,-863239543
-86.324141868624039,39.720056039103639,19677,W Perimeter Rd - Wellpoint,50859,397200485,-863241367
-86.082602290538063,39.632750535036131,19678,Emerson Ave & Wilson Dr,53355,396327430,-860825972
-86.102754812479006,39.825358869474144,19679,Sherman Dr & 38th St,50555,398253513,-861027497
-86.318917267979444,39.73070694131227,19680,Bridgeport Rd & Washington St,50860,397306994,-863189121
-86.319071568162883,39.730771641321425,19681,Bridgeport Rd & Washington St,50861,397307641,-863190664
-86.001106085729674,39.862692881460681,19682,Lee Rd & 59th St,50210,398626853,-860011010
-86.313923663967287,39.698788035749637,19683,South Service Rd and West Perimeter Rd,50886,396987805,-863139185
-85.990626777116489,39.797043069926453,19684,Mitthoefer Rd and 21st St,54018,397970355,-859906217
-86.1204400082391,39.71326254800649,19685,National Ave & Keystone Ave,11912,397132550,-861204349
-86.217155944081924,39.801628959451541,19686,Noble of Indiana - Tibbs Ave,12460,398016214,-862171508
-86.248769256501163,39.838058664595863,19687,Lafayette Rd & 46th St,12467,398380511,-862487641
-86.245287955416742,39.837056064591785,19688,Walmart Lafayette Rd,12115,398370485,-862452828
-86.256358158274068,39.832587063192996,19689,Moller Rd & 43rd St,12127,398325795,-862563530
-86.010002685887272,39.833253275600107,19690,Post Rd and 42nd St,54017,398332457,-860099976
-86.184149941543879,39.886091376624059,19691,Westlane Rd & Ditch Rd,52627,398860838,-861841448
-86.149685625941927,39.820799066314862,19058,Central Ave & 36th St,52228,398207915,-861496805
-86.149709426014965,39.82184966649978,19059,Central Ave & Powell Pl,52230,398218421,-861497043
-86.149715626243236,39.824746467047923,19060,Central Ave & 38th St,52231,398247389,-861497105
-86.149734026388089,39.826718667465386,19061,Central Ave & 39th St,52232,398267111,-861497289
-86.149743226524421,39.82851886774187,19062,Central Ave & 40th St,52233,398285113,-861497381
-86.149778226839288,39.83218416838077,19063,Central Ave & 42nd St,52235,398321766,-861497731
-86.149819427195354,39.835838369135892,19064,Central Ave & 44th St,52237,398358308,-861498143
-86.149857727478803,39.83945716976941,19065,Central Ave & 46th St,52239,398394496,-861498526
-86.149901427783078,39.842628670345313,19066,Central Ave & 49th St,52242,398426211,-861498963
-86.149941927975377,39.84490837070696,19067,Central Ave & 51st St,52243,398449008,-861499368
-86.148653427766007,39.846872571210255,19068,52nd St & Park Ave,52244,398468650,-861486483
-86.145956927066763,39.846917171356196,19069,52nd St & College Ave,52246,398469096,-861459518
-86.143261926276352,39.846939571437645,19070,52nd St & Guilford Ave,52248,398469320,-861432568
-86.141887425807212,39.846958971588677,19071,52nd St & Winthrop Ave,52249,398469514,-861418823
-86.13957892520996,39.847350371767675,19072,52nd St & Carvel Ave,52250,398473428,-861395738
-86.138287224852547,39.847536071854002,19073,52nd St & Crestview Ave,52251,398475285,-861382821
-86.205830140321353,39.795398758912214,19074,Lafayette Rd & 21st St,52819,397953912,-862058250
-86.202380838946127,39.792083558433198,19075,Lafayette Rd & 19th St,52820,397920760,-862023757
-86.201343838598817,39.790501858189508,19076,Lafayette Rd - 1740 N,52821,397904943,-862013387
-86.200230938045678,39.788601157897382,19077,Lafayette Rd & 16th St,52822,397885936,-862002258
-86.196431536687498,39.786037257601862,19078,White River Pkwy W Dr & Belmont Ave,52823,397860297,-861964264
-86.188989934408312,39.783605357514851,19079,White River Pkwy W Dr - 1150 N,52824,397835978,-861889848
-86.165416226446624,39.771423256472602,19080,New York St & West St,52827,397714157,-861654111
-86.163527425765153,39.771397356523778,19081,New York & Senate Ave,52828,397713898,-861635223
-86.250718962232355,39.900241875856715,19082,81st St & Allison Ave,52829,399002343,-862507138
-86.203767039555416,39.793436858567865,19083,Lafayette Rd & 20th St,52830,397934293,-862037619
-86.198984837561127,39.786898657693214,19084,White River Pkwy W Dr & Pershing Ave,52831,397868911,-861989797
-86.260854065145679,39.898193974986739,19085,80th St & Zionsville Rd,52832,398981864,-862608489
-86.274152467447877,39.88048967106949,19086,Intech Blvd & Intech Commons Dr,52833,398804821,-862741473
-86.27479176736334,39.876569370256163,19087,Intech Blvd & Network Way,52834,398765618,-862747866
-86.269483465846974,39.87651457055464,19088,Telecom Dr & Private Dr,52835,398765070,-862694783
-86.271712766267413,39.873918870019139,19089,Telecom Dr & Private Dr,52836,398739113,-862717076
-86.274357467077806,39.875397670139215,19090,Intech Blvd & Private Dr,52837,398753901,-862743523
-86.273926167424378,39.879480870832921,19091,Intech Blvd & Intech Commons Dr,52839,398794733,-862739210
-86.265578165224383,39.882709171854863,19092,Woodland Dr & 71st St,52841,398827016,-862655730
-86.156634722918696,39.760844654935141,19093,Pennsylvania St & South St,52900,397608371,-861566296
-86.156687422768499,39.758545354538626,19094,Pennsylvania St & Merrill St,52901,397585378,-861566823
-86.156497322548248,39.756957354241905,19095,Madison Ave & McCarty St,52902,397569498,-861564922
-86.155333621943953,39.754186153847378,19096,Madison Ave & Ray St,52903,397541786,-861553285
-86.154385921426169,39.75045735319835,19097,Madison Ave & Orange St,52905,397504498,-861543808
-86.154319921227966,39.748373652836847,19098,Madison Ave & Terrace Ave,52906,397483661,-861543148
-86.154334920070241,39.734506850216299,19099,Madison Ave & Pleasant Run Pkwy N Dr,52907,397344993,-861543298
-86.154173219729429,39.731717149770873,19100,Madison Ave & Hoefgen St,52908,397317096,-861541681
-86.153940019551172,39.729377149323128,19101,Madison Ave & Brill Rd,52909,397293696,-861539349
-86.151335618297082,39.724435448515862,19102,Madison Ave & Berwyn St,52910,397244279,-861513305
-86.150595117951852,39.722907148325021,19103,Madison Ave & Troy Ave,52911,397228996,-861505900
-86.148111416879502,39.718279547536866,19104,Madison Ave & Murry St,52912,397182720,-861481063
-86.146653716243108,39.715532847096,19105,Madison Ave & Sumner Ave,52913,397155253,-861466486
-86.144834715412529,39.711893846512801,19106,Madison Ave & National Ave,52915,397118863,-861448296
-86.143793914938243,39.710010446305752,19107,Madison Ave & Atlantic St,52916,397100029,-861437888
-86.143008614629295,39.708746546102823,19108,Madison Ave & Hanna Ave,52917,397087390,-861430035
-86.142008214095085,39.706868545758603,19109,Madison Ave & Castle Ave,52918,397068610,-861420031
-86.140585113454776,39.704003645339888,19110,Madison Ave & Markwood Ave,52919,397039961,-861405800
-86.140178613232564,39.702895145086352,19111,Madison Ave & Lawrence Ave,52920,397028876,-861401735
-86.139794613086522,39.701777944944453,19112,Madison Ave & Shelby St,52921,397017704,-861397895
-86.139408412817531,39.700553244675845,19113,Madison Ave & Moffitt St,52922,397005457,-861394033
-86.137766711982493,39.696004144013102,19114,Madison Ave & Morgan Dr,52923,396959966,-861377616
-86.137033911522678,39.693883043567652,19115,Madison Ave & Thompson Rd,52924,396938755,-861370288
-86.13570641089656,39.690100542934076,19116,Madison Ave & Powell St,52925,396900930,-861357013
-86.134677710339545,39.687032642528777,19117,Madison Ave & Epler Ave,52926,396870251,-861346726
-86.134009409928382,39.685021242172787,19118,Madison Ave & Dudley Ave,52927,396850137,-861340043
-86.133340609525817,39.682981341825865,19119,Madison Ave & Gilbert Ave,52928,396829738,-861333355
-86.132066808936372,39.679280641213431,19120,Madison Ave & Edgewood Ave,52930,396792731,-861320617
-86.130783608145308,39.675529540521609,19121,Madison Ave & Jacks Ln,52932,396755220,-861307785
-86.129735407581805,39.672429540018634,19122,Madison Ave & Banta Rd,52933,396724220,-861297303
-86.128897507130006,39.669850339623899,19123,Madison Ave & Maynard Dr,52934,396698428,-861288924
-86.128156606828242,39.667625339177022,19124,Madison Ave & Tulip Dr,52936,396676178,-861281515
-86.127303206273922,39.665279838805731,19125,Madison Ave & Southport Rd,52937,396652723,-861272981
-86.126094405698126,39.661929638219753,19126,Madison Ave & Madison Village Dr,52938,396619221,-861260893
-86.125448305406238,39.660028437896138,19127,Madison Ave & Windsor Pkwy,52939,396600209,-861254432
-86.124663104949548,39.657783837608022,19128,Madison Ave & Stop 10 Rd,52940,396577763,-861246580
-86.123548804271621,39.654470837011047,19129,Madison Ave & Brewer Dr,52941,396544633,-861235437
-86.122884803923824,39.652505436743255,19130,Madison Ave & Greentree St,52942,396524979,-861228797
-86.121933003512993,39.649641236164726,19131,Madison Ave & Stop 11 Rd,52943,396496337,-861219279
-86.12165260328031,39.648795136079038,19132,Madison Ave & Winchester Dr,52944,396487876,-861216475
-86.121088702949777,39.64711593582355,19133,Madison Ave - 8200 S,52945,396471084,-861210836
-86.120018202474938,39.643958335274377,19134,Madison Ave & Stop 12 Rd,52947,396439508,-861200131
-86.119242401969444,39.641652834890856,19135,Madison Ave & Lilac Dr,52948,396416453,-861192373
-86.118822101768856,39.640408634651649,19136,Madison Ave - 8686 S,52949,396404011,-861188170
-86.118518201619352,39.63950133450043,19137,Madison Ave - 8778 S,52950,396394938,-861185131
-86.117969301341475,39.637870134266066,19138,Madison Ave & Preddy Dr,52951,396378626,-861179642
-86.117495501080057,39.636364433997812,19139,Madison Ave & County Line Rd,52952,396363569,-861174904
-86.122861402530333,39.635123233509177,19140,Greenwood Mall Park & Ride,52953,396351157,-861228563
-86.115174899799399,39.629730632925288,19141,Madison Ave & Forest Park Dr,52955,396297231,-861151698
-86.114072599289898,39.626465832348131,19142,Madison Ave & Elm St,52956,396264583,-861140675
-86.113503498852026,39.624780832073654,19143,Madison Ave & Camby Ct,52957,396247733,-861134984
-86.112686498467426,39.622462631646847,19144,Madison Ave & Beech Park Dr,52958,396224551,-861126814
-86.1118196980579,39.619839131251851,19145,Madison Ave & Noble St,52959,396198316,-861118146
-86.110804397438699,39.616769130700163,19146,Madison Ave & Wiley St,52961,396167616,-861107993
-86.10963489684751,39.613315330162024,19147,Madison Ave & Main St,52963,396133078,-861096298
-86.10883119639287,39.610928329686999,19148,Madison Ave & Market Plaza,52964,396109208,-861088261
-86.107918395942377,39.608303629234413,19149,Madison Ave & Orchard Ln,52965,396082961,-861079133
-86.107925895972414,39.608648629314828,19150,Madison Ave & Orchard Ln,52974,396086411,-861079208
-86.108739396359539,39.611137629738671,19151,Madison Ave & Market Plaza,52975,396111301,-861087343
-86.109603396882022,39.613488330087556,19152,Madison Ave & Main St,52976,396134808,-861095983
-86.110683397390829,39.616737130673677,19153,Madison Ave & Wiley St,52978,396167296,-861106783
-86.111713198050708,39.619876331199023,19154,Madison Ave & Noble St,52980,396198688,-861117081
-86.11265739855223,39.622809331679953,19155,Madison Ave & Beech Park Dr,52981,396228018,-861126523
-86.113984399267224,39.626780532348889,19156,Madison Ave & Miller Dr,52982,396267730,-861139793
-86.115283699959562,39.630539633008937,19157,Madison Ave & Forest Park Dr,52983,396305321,-861152786
-86.116075100428404,39.633030333394828,19158,Madison Ave & Shopping Center Dr - 1230 N,52984,396330228,-861160700
-86.117308501058289,39.636669834079655,19159,Madison Ave & County Line Rd,52985,396366623,-861173034
-86.117793201285252,39.637962634286978,19160,Madison Ave & Preddy Dr,52986,396379551,-861177881
-86.118485401656429,39.639995134567606,19161,Madison Ave - 8801 S,52987,396399876,-861184803
-86.118899101904645,39.641231234824993,19162,Madison Ave & Lilac Dr,52988,396412237,-861188940
-86.120121902462913,39.64484233545712,19163,Madison Ave & Stop 12 Rd,52990,396448348,-861201168
